A,P,sigma,kappa,I_kA,B_T,mark
0.10345039111177427,1.5671291541790584,0.18,1.95,300.0,0.7,1
0.10189436939863089,1.573459368090268,0.18,1.95,300.0,0.7,1
0.1024949512382644,1.541922445433332,0.18,1.95,300.0,0.7,0
0.10408552754822135,1.5177336078639199,0.18,1.95,300.0,0.7,0
0.10357105698482875,1.513419911782846,0.18,1.95,300.0,0.7,0
0.1035292195140929,1.5416533918862643,0.18,1.95,300.0,0.7,0
0.10178064603304462,1.5229826093789236,0.18,1.95,300.0,0.7,0
0.10208448585045911,1.4893908393080364,0.18,1.95,300.0,0.7,0
0.10122108325766752,1.516227865540718,0.18,1.95,300.0,0.7,0
0.10118868139082088,1.4981287757581774,0.18,1.95,300.0,0.7,0
0.10330712890992103,1.5523891235683587,0.18,1.95,300.0,0.7,0
0.10913679379095109,1.558030317112998,0.18,1.95,300.0,0.7,0
0.10959111100293203,1.585698054802845,0.18,1.95,300.0,0.7,1
0.10729913165681883,1.5406868661455535,0.18,1.95,300.0,0.7,0
0.10900033891236804,1.543609393644208,0.18,1.95,300.0,0.7,0
0.10844293073632508,1.6254924475928711,0.18,1.95,300.0,0.7,1
0.10693307544577896,1.527972980189756,0.18,1.95,300.0,0.7,0
0.10990030637737047,1.5847788834134167,0.18,1.95,300.0,0.7,1
0.10730178255813448,1.6160452199754094,0.18,1.95,300.0,0.7,1
0.10956219353196202,1.5799350413111377,0.18,1.95,300.0,0.7,1
0.10878642872116122,1.5536337191500877,0.18,1.95,300.0,0.7,0
0.10707261172069496,1.5857717608890867,0.18,1.95,300.0,0.7,1
0.10780531821118723,1.5926771046660353,0.18,1.95,300.0,0.7,1
0.10942978816210674,1.5281310543914366,0.18,1.95,300.0,0.7,0
0.10870819395563613,1.5494430539686854,0.18,1.95,300.0,0.7,0
0.10954271812529034,1.551681450656183,0.18,1.95,300.0,0.7,0
0.1087533630312852,1.5816690840089613,0.18,1.95,300.0,0.7,1
0.10810955213175669,1.5940770763599796,0.18,1.95,300.0,0.7,1
0.10909836153572525,1.5830087795319387,0.18,1.95,300.0,0.7,1
0.1091963193431332,1.624656707599294,0.18,1.95,300.0,0.7,1
0.10817886979528137,1.5777733051885532,0.18,1.95,300.0,0.7,1
0.10695846226540258,1.605917855631038,0.18,1.95,300.0,0.7,1
0.10848174283271693,1.5671111430360567,0.18,1.95,300.0,0.7,0
0.10720326852084713,1.6152806421675399,0.18,1.95,300.0,0.7,1
0.10810607435170061,1.594573159820922,0.18,1.95,300.0,0.7,1
0.1073691751006834,1.6224699629541033,0.18,1.95,300.0,0.7,1
0.11324585160125496,1.591004199289949,0.18,1.95,300.0,0.7,1
0.1152874748974626,1.6623082744141933,0.18,1.95,300.0,0.7,1
0.11334696853835938,1.6180300888174828,0.18,1.95,300.0,0.7,1
0.11491101102947796,1.6588865733810803,0.18,1.95,300.0,0.7,1
0.11384768440090139,1.622751948684943,0.18,1.95,300.0,0.7,1
0.11493567554734868,1.6441635976652798,0.18,1.95,300.0,0.7,1
0.11505940670586773,1.6280433818641526,0.18,1.95,300.0,0.7,1
0.1130243716062038,1.661447329087804,0.18,1.95,300.0,0.7,1
0.11530724393375255,1.6508597435818335,0.18,1.95,300.0,0.7,1
0.11301011374727166,1.591489736708143,0.18,1.95,300.0,0.7,1
0.11494132741111243,1.5733640094581947,0.18,1.95,300.0,0.7,0
0.11564820021691131,1.6087644680355682,0.18,1.95,300.0,0.7,1
0.11486846391686194,1.6598071088488044,0.18,1.95,300.0,0.7,1
0.11389441598023972,1.6029632488599668,0.18,1.95,300.0,0.7,1
0.11453674970248422,1.6291489373748052,0.18,1.95,300.0,0.7,1
0.11393794624866387,1.6312274755867708,0.18,1.95,300.0,0.7,1
0.11551667042448896,1.6178140256626596,0.18,1.95,300.0,0.7,1
0.11330075285804136,1.6087705982883005,0.18,1.95,300.0,0.7,1
0.11389284726356882,1.5841608693026221,0.18,1.95,300.0,0.7,0
0.11319914081745314,1.6395062073393678,0.18,1.95,300.0,0.7,1
0.11372895957841618,1.6665398391855808,0.18,1.95,300.0,0.7,1
0.11344131655186529,1.5809424505104823,0.18,1.95,300.0,0.7,0
0.11497104000479025,1.659153605191787,0.18,1.95,300.0,0.7,1
0.11354486638640393,1.591258810164548,0.18,1.95,300.0,0.7,0
0.11326782472040273,1.6232512301366513,0.18,1.95,300.0,0.7,1
0.11990524992374031,1.5969939839854534,0.18,1.95,300.0,0.7,0
0.11863551935096828,1.6191991340326282,0.18,1.95,300.0,0.7,1
0.12137799704290682,1.6363019200752664,0.18,1.95,300.0,0.7,1
0.11998651966988585,1.5821192074029617,0.18,1.95,300.0,0.7,0
0.11925730887164876,1.6005273949574543,0.18,1.95,300.0,0.7,0
0.1207944106578217,1.658721079726462,0.18,1.95,300.0,0.7,1
0.12120492556069931,1.6695068608250756,0.18,1.95,300.0,0.7,1
0.1214471000493136,1.6663499132767983,0.18,1.95,300.0,0.7,1
0.11871546642150865,1.5848293535927807,0.18,1.95,300.0,0.7,0
0.11941339957942809,1.6263398254064463,0.18,1.95,300.0,0.7,1
0.11879093366611643,1.6556296957802143,0.18,1.95,300.0,0.7,1
0.12035026853723192,1.6252864402302205,0.18,1.95,300.0,0.7,1
0.11899593397010187,1.5963755474400199,0.18,1.95,300.0,0.7,0
0.11898093607494677,1.65624331577948,0.18,1.95,300.0,0.7,1
0.12025268358018365,1.6445629427519635,0.18,1.95,300.0,0.7,1
0.11938809858873008,1.6081752637088278,0.18,1.95,300.0,0.7,0
0.1197145648932796,1.6470514971744037,0.18,1.95,300.0,0.7,1
0.1208170589630237,1.5917313527514032,0.18,1.95,300.0,0.7,0
0.12132461657021429,1.5831155337443688,0.18,1.95,300.0,0.7,0
0.12118836624727089,1.581089564564981,0.18,1.95,300.0,0.7,0
0.11929361943345393,1.6556978536067959,0.18,1.95,300.0,0.7,1
0.11903847621703825,1.612406793130997,0.18,1.95,300.0,0.7,1
0.11984957789983237,1.595575897302321,0.18,1.95,300.0,0.7,0
0.12063073560400796,1.6561834649402205,0.18,1.95,300.0,0.7,1
0.12112372541956672,1.6049822145736563,0.18,1.95,300.0,0.7,0
