A,P,sigma,kappa,I_kA,B_T,mark
0.13754014904129064,5.347807865540719,0.35,1.83,400.0,0.8,1
0.13750774717444403,5.329708775758178,0.35,1.83,400.0,0.8,1
0.13962619469354418,5.3839691235683595,0.35,1.83,400.0,0.8,1
0.14519100699386125,5.344875317112998,0.35,1.83,400.0,0.8,1
0.1456453242058422,5.372543054802845,0.35,1.83,400.0,0.8,1
0.14335334485972898,5.327531866145554,0.35,1.83,400.0,0.8,1
0.1450545521152782,5.330454393644208,0.35,1.83,400.0,0.8,1
0.14449714393923524,5.412337447592872,0.35,1.83,400.0,0.8,1
0.14298728864868912,5.314817980189757,0.35,1.83,400.0,0.8,1
0.14595451958028063,5.371623883413418,0.35,1.83,400.0,0.8,1
0.14335599576104466,5.40289021997541,0.35,1.83,400.0,0.8,1
0.1456164067348722,5.366780041311138,0.35,1.83,400.0,0.8,1
0.14484064192407137,5.340478719150088,0.35,1.83,400.0,0.8,1
0.14312682492360512,5.372616760889087,0.35,1.83,400.0,0.8,1
0.1438595314140974,5.3795221046660355,0.35,1.83,400.0,0.8,1
0.1454840013650169,5.314976054391437,0.35,1.83,400.0,0.8,0
0.1447624071585463,5.336288053968686,0.35,1.83,400.0,0.8,1
0.1455969313282005,5.338526450656183,0.35,1.83,400.0,0.8,1
0.14480757623419535,5.368514084008962,0.35,1.83,400.0,0.8,1
0.14416376533466685,5.38092207635998,0.35,1.83,400.0,0.8,1
0.1451525747386354,5.369853779531939,0.35,1.83,400.0,0.8,1
0.14525053254604336,5.411501707599294,0.35,1.83,400.0,0.8,1
0.14423308299819151,5.364618305188554,0.35,1.83,400.0,0.8,1
0.14301267546831276,5.392762855631038,0.35,1.83,400.0,0.8,1
0.14453595603562708,5.353956143036057,0.35,1.83,400.0,0.8,1
0.1432574817237573,5.40212564216754,0.35,1.83,400.0,0.8,1
0.14416028755461077,5.381418159820923,0.35,1.83,400.0,0.8,1
0.14342338830359355,5.409314962954104,0.35,1.83,400.0,0.8,1
0.14905932912607997,5.469954199289949,0.35,1.83,400.0,0.8,1
0.15110095242228763,5.541258274414193,0.35,1.83,400.0,0.8,0
0.14916044606318438,5.496980088817483,0.35,1.83,400.0,0.8,0
0.15072448855430298,5.53783657338108,0.35,1.83,400.0,0.8,0
0.1496611619257264,5.501701948684943,0.35,1.83,400.0,0.8,0
0.15074915307217368,5.523113597665279,0.35,1.83,400.0,0.8,0
0.15087288423069273,5.506993381864152,0.35,1.83,400.0,0.8,0
0.14883784913102882,5.540397329087804,0.35,1.83,400.0,0.8,0
0.15112072145857758,5.529809743581834,0.35,1.83,400.0,0.8,0
0.14882359127209668,5.470439736708143,0.35,1.83,400.0,0.8,1
0.15075480493593743,5.4523140094581946,0.35,1.83,400.0,0.8,1
0.15146167774173633,5.487714468035568,0.35,1.83,400.0,0.8,0
0.15068194144168695,5.538757108848804,0.35,1.83,400.0,0.8,0
0.14970789350506472,5.481913248859967,0.35,1.83,400.0,0.8,0
0.15035022722730923,5.508098937374805,0.35,1.83,400.0,0.8,0
0.14975142377348888,5.5101774755867705,0.35,1.83,400.0,0.8,0
0.15133014794931396,5.496764025662659,0.35,1.83,400.0,0.8,0
0.14911423038286636,5.4877205982883,0.35,1.83,400.0,0.8,0
0.14970632478839385,5.463110869302622,0.35,1.83,400.0,0.8,1
0.14901261834227814,5.5184562073393675,0.35,1.83,400.0,0.8,0
0.1495424371032412,5.5454898391855805,0.35,1.83,400.0,0.8,0
0.14925479407669032,5.459892450510482,0.35,1.83,400.0,0.8,1
0.15078451752961525,5.538103605191787,0.35,1.83,400.0,0.8,0
0.14935834391122896,5.470208810164547,0.35,1.83,400.0,0.8,1
0.14908130224522775,5.502201230136651,0.35,1.83,400.0,0.8,0
